Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1596152541,2020-07-30T23:42:21Z,SVR093,"52.024792,113.298882",0,34,101
1596152547,2020-07-30T23:42:27Z,SVR093,"52.024704,113.299545",0,31,101
1596152554,2020-07-30T23:42:34Z,SVR093,"52.024624,113.300232",0,15,101
1596152560,2020-07-30T23:42:40Z,SVR093,"52.024532,113.300972",0,15,101
1596152566,2020-07-30T23:42:46Z,SVR093,"52.024464,113.30159",0,31,101
1596152572,2020-07-30T23:42:52Z,SVR093,"52.024395,113.3022",0,33,101
1596152579,2020-07-30T23:42:59Z,SVR093,"52.024315,113.302803",0,30,101
1596152585,2020-07-30T23:43:05Z,SVR093,"52.024254,113.303375",0,28,101
1596152591,2020-07-30T23:43:11Z,SVR093,"52.024189,113.303894",0,28,101
1596152600,2020-07-30T23:43:20Z,SVR093,"52.024094,113.304726",0,29,101
1596152606,2020-07-30T23:43:26Z,SVR093,"52.024029,113.305283",0,29,101
1596152613,2020-07-30T23:43:33Z,SVR093,"52.023952,113.305908",0,33,101
1596152619,2020-07-30T23:43:39Z,SVR093,"52.023872,113.306557",0,15,101
1596152625,2020-07-30T23:43:45Z,SVR093,"52.023788,113.307266",0,32,101
1596152638,2020-07-30T23:43:58Z,SVR093,"52.023663,113.30838",0,26,101
1596152644,2020-07-30T23:44:04Z,SVR093,"52.023617,113.308777",0,21,101
1596152650,2020-07-30T23:44:10Z,SVR093,"52.023533,113.309105",0,19,112
1596152659,2020-07-30T23:44:19Z,SVR093,"52.023239,113.309311",0,22,165
1596152666,2020-07-30T23:44:26Z,SVR093,"52.022942,113.309219",0,26,191
1596152672,2020-07-30T23:44:32Z,SVR093,"52.022625,113.309067",0,28,196
1596152681,2020-07-30T23:44:41Z,SVR093,"52.022182,113.308846",0,24,196
1596152688,2020-07-30T23:44:48Z,SVR093,"52.021935,113.308716",0,22,196
1596152698,2020-07-30T23:44:58Z,SVR093,"52.021557,113.308517",0,21,196
1596152704,2020-07-30T23:45:04Z,SVR093,"52.021347,113.308395",0,20,199
1596152715,2020-07-30T23:45:15Z,SVR093,"52.021099,113.308182",0,15,213
1596152725,2020-07-30T23:45:25Z,SVR093,"52.021076,113.307762",0,15,267
1596152732,2020-07-30T23:45:32Z,SVR093,"52.021133,113.307556",0,14,284
1596152744,2020-07-30T23:45:44Z,SVR093,"52.021179,113.307327",0,0,287
1596152764,2020-07-30T23:46:04Z,SVR093,"52.021126,113.308243",0,0,126
